FECHA (YYMMDD);HORA (HHMM);
230612;0;116
230613;0;143
230614;0;110
230615;0;87
230616;0;58
230617;0;116
230618;0;119
230619;0;158
230620;0;97
230621;0;41
230622;0;11
230623;0;23
230624;0;23
230625;0;13
230626;0;16
230627;0;29
230628;0;42
230629;0;79
230630;0;57
230701;0;22
230702;0;20
230703;0;15
230704;0;36
230705;0;34
230706;0;55
230707;0;60
230708;0;21
230709;0;37
230710;0;85
230711;0;80
230712;0;55
230713;0;73
230714;0;33
230715;0;53
230716;0;44
230717;0;57
230718;0;23
230719;0;18
230720;0;13
230721;0;16
230722;0;15
230723;0;35
230724;0;15
230725;0;15
230726;0;NA
230727;0;26
230728;0;68
230729;0;16
230730;0;39
230731;0;16
230801;0;13
230802;0;23
230803;0;43
230804;0;55
230805;0;62
230806;0;60
230807;0;NA
230808;0;NA
230809;0;29
230810;0;12
230811;0;29
230812;0;50
230813;0;39
230814;0;29
230815;0;17
230816;0;21
230817;0;21
230818;0;16
230819;0;13
230820;0;11
230821;0;13
230822;0;12
230823;0;13
230824;0;25
230825;0;35
230826;0;42
230827;0;20
230828;0;18
230829;0;23
230830;0;15
230831;0;19
230901;0;20
230902;0;36
230903;0;22
230904;0;26
230905;0;9
230906;0;13
230907;0;10
230908;0;13
230909;0;12
230910;0;9
230911;0;12
230912;0;15
230913;0;9
230914;0;7
230915;0;7
230916;0;12
230917;0;19
230918;0;27
230919;0;21
230920;0;15
230921;0;11
230922;0;9
230923;0;15
230924;0;11
230925;0;14
230926;0;15
230927;0;22
230928;0;18
230929;0;26
230930;0;24
231001;0;17
231002;0;26
231003;0;21
231004;0;37
231005;0;24
231006;0;26
231007;0;32
231008;0;37
231009;0;39
231010;0;39
231011;0;41
231012;0;19
231013;0;18
231014;0;19
231015;0;14
231016;0;17
231017;0;15
231018;0;19
231019;0;15
231020;0;11
231021;0;12
231022;0;13
231023;0;14
231024;0;13
231025;0;14
231026;0;20
231027;0;19
231028;0;14
231029;0;17
231030;0;30
231031;0;25
231101;0;3
231102;0;4
231103;0;9
231104;0;5
231105;0;7
231106;0;18
231107;0;9
231108;0;13
231109;0;4
231110;0;5
231111;0;7
231112;0;14
231113;0;10
231114;0;10
231115;0;14
231116;0;5
231117;0;5
231118;0;12
231119;0;6
231120;0;5
231121;0;8
231122;0;5
231123;0;7
231124;0;5
231125;0;5
231126;0;4
231127;0;4
231128;0;5
231129;0;7
231130;0;3
231201;0;3
231202;0;4
231203;0;7
231204;0;6
231205;0;4
231206;0;4
231207;0;5
231208;0;5
231209;0;3
231210;0;3
231211;0;3
231212;0;3
231213;0;4
231214;0;5
231215;0;6
231216;0;NA
231217;0;3
231218;0;5
231219;0;8
231220;0;7
231221;0;4
231222;0;2
231223;0;4
231224;0;NA
231225;0;3
231226;0;5
231227;0;4
231228;0;3
231229;0;4
231230;0;7
231231;0;6
240101;0;5
240102;0;3
240103;0;3
240104;0;2
240105;0;4
240106;0;4
240107;0;3
240108;0;4
240109;0;4
240110;0;4
240111;0;5
240112;0;3
240113;0;2
240114;0;3
240115;0;2
240116;0;2
240117;0;3
240118;0;4
240119;0;4
240120;0;9
240121;0;8
240122;0;8
240123;0;3
240124;0;4
240125;0;4
240126;0;NA
240127;0;NA
240128;0;NA
240129;0;NA
240130;0;NA
240131;0;NA
240201;0;NA
240202;0;NA
240203;0;NA
240204;0;NA
240205;0;NA
240206;0;NA
240207;0;4
240208;0;5
240209;0;4
240210;0;4
240211;0;3
240212;0;5
240213;0;6
240214;0;8
240215;0;8
240216;0;6
240217;0;5
240218;0;5
240219;0;10
240220;0;7
240221;0;4
240222;0;3
240223;0;5
240224;0;5
240225;0;5
240226;0;4
240227;0;3
240228;0;3
240229;0;5
240301;0;4
240302;0;7
240303;0;6
240304;0;7
240305;0;4
240306;0;5
240307;0;7
240308;0;6
240309;0;8
240310;0;5
240311;0;5
240312;0;5
240313;0;5
240314;0;6
240315;0;9
240316;0;7
240317;0;8
240318;0;14
240319;0;28
240320;0;3
240321;0;3
240322;0;3
240323;0;10
240324;0;4
240325;0;5
240326;0;5
240327;0;8
240328;0;9
240329;0;6
240330;0;16
240331;0;20
240401;0;28
240402;0;24
240403;0;14
240404;0;23
240405;0;10
240406;0;15
240407;0;22
240408;0;17
240409;0;20
240410;0;40
240411;0;40
240412;0;34
240413;0;28
240414;0;20
240415;0;25
240416;0;16
240417;0;24
240418;0;16
240419;0;20
240420;0;46
240421;0;26
240422;0;18
240423;0;30
240424;0;28
240425;0;12
240426;0;12
240427;0;14
240428;0;12
240429;0;9
240430;0;24
240501;0;40
240502;0;51
240503;0;24
240504;0;11
240505;0;14
240506;0;6
240507;0;29
240508;0;30
240509;0;54
240510;0;47
240511;0;42
240512;0;52
240513;0;107
240514;0;80
240515;0;38
240516;0;66
240517;0;124
240518;0;95
240519;0;56
240520;0;24
240521;0;49
240522;0;45
240523;0;32
240524;0;60
240525;0;89
240526;0;74
240527;0;70
240528;0;36
240529;0;32
240530;0;45
240531;0;29
240601;0;20
240602;0;40
240603;0;59
240604;0;25
240605;0;11
240606;0;12
240607;0;58
240608;0;16
240609;0;10
240610;0;4
240611;0;4
240612;0;3
240613;0;12
240614;0;11
240615;0;46
240616;0;13
240617;0;10
240618;0;18
240619;0;20
240620;0;7
240621;0;18
240622;0;23
240623;0;41
240624;0;87
240625;0;80
240626;0;11
240627;0;14
240628;0;84
240629;0;97
240630;0;33
240701;0;14
240702;0;35
240703;0;51
240704;0;71
240705;0;115
240706;0;102
240707;0;60
240708;0;86
240709;0;63
240710;0;84
240711;0;128
240712;0;101
240713;0;94
240714;0;104
240715;0;67
240716;0;42
240717;0;35
240718;0;29
240719;0;35
240720;0;54
240721;0;136
240722;0;134
240723;0;71
240724;0;29
240725;0;19
240726;0;66
240727;0;76
240728;0;92
240729;0;100
240730;0;68
240731;0;24
240801;0;7
240802;0;14
240803;0;38
240804;0;16
240805;0;17
240806;0;41
240807;0;93
240808;0;90
240809;0;64
240810;0;33
240811;0;45
240812;0;68
240813;0;70
240814;0;49
240815;0;25
240816;0;40
240817;0;81
240818;0;92
240819;0;56
240820;0;38
240821;0;17
240822;0;22
240823;0;36
240824;0;58
240825;0;46
240826;0;19
240827;0;41
240828;0;49
240829;0;53
240830;0;58
240831;0;55
240901;0;22
240902;0;14
240903;0;18
240904;0;53
240905;0;39
240906;0;17
240907;0;27
240908;0;40
240909;0;25
240910;0;17
240911;0;26
240912;0;32
240913;0;24
240914;0;28
240915;0;31
240916;0;32
240917;0;17
240918;0;19
240919;0;3
240920;0;5
240921;0;10
240922;0;7
240923;0;20
240924;0;19
240925;0;18
240926;0;30
240927;0;18
240928;0;14
240929;0;4
240930;0;4
241001;0;4
241002;0;6
241003;0;32
241004;0;19
241005;0;16
241006;0;14
241007;0;7
241008;0;15
241009;0;10
241010;0;6
241011;0;12
241012;0;18
241013;0;9
241014;0;6
241015;0;12
241016;0;10
241017;0;6
241018;0;6
241019;0;6
241020;0;10
241021;0;12
241022;0;9
241023;0;9
241024;0;7
241025;0;9
241026;0;9
241027;0;5
241028;0;7
241029;0;9
241030;0;9
241031;0;8
241101;0;8
241102;0;10
241103;0;11
241104;0;8
241105;0;10
241106;0;7
241107;0;8
241108;0;12
241109;0;9
241110;0;8
241111;0;5
241112;0;6
241113;0;3
241114;0;8
241115;0;9
241116;0;10
241117;0;5
241118;0;7
241119;0;7
241120;0;6
241121;0;5
241122;0;8
241123;0;7
241124;0;5
241125;0;7
241126;0;7
241127;0;8
241128;0;6
241129;0;6
241130;0;4
241201;0;5
241202;0;7
241203;0;3
241204;0;3
241205;0;3
241206;0;3
241207;0;3
241208;0;4
241209;0;3
241210;0;5
241211;0;4
241212;0;4
241213;0;3
241214;0;5
241215;0;5
241216;0;6
241217;0;3
241218;0;4
241219;0;5
241220;0;4
241221;0;4
241222;0;4
241223;0;3
241224;0;6
241225;0;8
241226;0;4
241227;0;6
241228;0;9
241229;0;6
241230;0;5
241231;0;6
