FECHA (YYMMDD);HORA (HHMM);
230611;0;118
230612;0;121
230613;0;154
230614;0;125
230615;0;89
230616;0;69
230617;0;125
230618;0;124
230619;0;170
230620;0;NA
230621;0;NA
230622;0;14
230623;0;24
230624;0;31
230625;0;18
230626;0;20
230627;0;38
230628;0;46
230629;0;94
230630;0;70
230701;0;27
230702;0;24
230703;0;16
230704;0;42
230705;0;38
230706;0;61
230707;0;68
230708;0;24
230709;0;41
230710;0;101
230711;0;102
230712;0;77
230713;0;108
230714;0;45
230715;0;91
230716;0;72
230717;0;107
230718;0;39
230719;0;29
230720;0;19
230721;0;26
230722;0;21
230723;0;63
230724;0;21
230725;0;24
230726;0;71
230727;0;53
230728;0;106
230729;0;17
230730;0;54
230731;0;21
230801;0;19
230802;0;34
230803;0;76
230804;0;107
230805;0;111
230806;0;107
230807;0;NA
230808;0;NA
230809;0;42
230810;0;15
230811;0;44
230812;0;73
230813;0;58
230814;0;42
230815;0;22
230816;0;34
230817;0;35
230818;0;24
230819;0;19
230820;0;14
230821;0;24
230822;0;18
230823;0;21
230824;0;48
230825;0;75
230826;0;89
230827;0;42
230828;0;35
230829;0;45
230830;0;29
230831;0;37
230901;0;44
230902;0;70
230903;0;43
230904;0;52
230905;0;14
230906;0;19
230907;0;16
230908;0;24
230909;0;23
230910;0;13
230911;0;20
230912;0;30
230913;0;12
230914;0;9
230915;0;11
230916;0;21
230917;0;40
230918;0;52
230919;0;40
230920;0;31
230921;0;19
230922;0;15
230923;0;32
230924;0;22
230925;0;32
230926;0;36
230927;0;35
230928;0;19
230929;0;36
230930;0;34
231001;0;20
231002;0;30
231003;0;24
231004;0;45
231005;0;40
231006;0;29
231007;0;36
231008;0;39
231009;0;40
231010;0;43
231011;0;39
231012;0;21
231013;0;24
231014;0;22
231015;0;16
231016;0;33
231017;0;44
231018;0;45
231019;0;35
231020;0;24
231021;0;24
231022;0;23
231023;0;32
231024;0;33
231025;0;37
231026;0;28
231027;0;22
231028;0;15
231029;0;18
231030;0;31
231031;0;33
231101;0;29
231102;0;25
231103;0;22
231104;0;16
231105;0;18
231106;0;33
231107;0;20
231108;0;24
231109;0;19
231110;0;24
231111;0;16
231112;0;24
231113;0;22
231114;0;25
231115;0;23
231116;0;13
231117;0;13
231118;0;21
231119;0;16
231120;0;17
231121;0;23
231122;0;20
231123;0;32
231124;0;28
231125;0;21
231126;0;19
231127;0;18
231128;0;28
231129;0;33
231130;0;22
231201;0;18
231202;0;13
231203;0;16
231204;0;32
231205;0;28
231206;0;25
231207;0;28
231208;0;17
231209;0;16
231210;0;18
231211;0;16
231212;0;29
231213;0;33
231214;0;29
231215;0;34
231216;0;NA
231217;0;9
231218;0;15
231219;0;29
231220;0;24
231221;0;20
231222;0;15
231223;0;20
231224;0;NA
231225;0;19
231226;0;30
231227;0;24
231228;0;21
231229;0;23
231230;0;29
231231;0;21
240101;0;18
240102;0;21
240103;0;21
240104;0;20
240105;0;18
240106;0;16
240107;0;11
240108;0;21
240109;0;25
240110;0;33
240111;0;29
240112;0;28
240113;0;18
240114;0;15
240115;0;20
240116;0;25
240117;0;21
240118;0;24
240119;0;30
240120;0;33
240121;0;32
240122;0;34
240123;0;25
240124;0;30
240125;0;28
240126;0;NA
240127;0;NA
240128;0;NA
240129;0;NA
240130;0;NA
240131;0;NA
240201;0;NA
240202;0;NA
240203;0;NA
240204;0;NA
240205;0;NA
240206;0;NA
240207;0;19
240208;0;24
240209;0;23
240210;0;16
240211;0;10
240212;0;23
240213;0;33
240214;0;36
240215;0;30
240216;0;20
240217;0;18
240218;0;23
240219;0;31
240220;0;23
240221;0;23
240222;0;15
240223;0;25
240224;0;24
240225;0;19
240226;0;18
240227;0;15
240228;0;17
240229;0;23
240301;0;21
240302;0;21
240303;0;24
240304;0;36
240305;0;28
240306;0;30
240307;0;38
240308;0;15
240309;0;15
240310;0;11
240311;0;23
240312;0;12
240313;0;19
240314;0;14
240315;0;21
240316;0;19
240317;0;17
240318;0;36
240319;0;54
240320;0;6
240321;0;5
240322;0;53
240323;0;13
240324;0;8
240325;0;12
240326;0;10
240327;0;22
240328;0;22
240329;0;11
240330;0;22
240331;0;27
240401;0;44
240402;0;39
240403;0;23
240404;0;32
240405;0;15
240406;0;23
240407;0;29
240408;0;24
240409;0;26
240410;0;64
240411;0;61
240412;0;54
240413;0;44
240414;0;30
240415;0;41
240416;0;21
240417;0;40
240418;0;23
240419;0;30
240420;0;53
240421;0;33
240422;0;25
240423;0;41
240424;0;36
240425;0;17
240426;0;18
240427;0;18
240428;0;15
240429;0;12
240430;0;27
240501;0;42
240502;0;59
240503;0;30
240504;0;15
240505;0;17
240506;0;9
240507;0;33
240508;0;40
240509;0;66
240510;0;56
240511;0;49
240512;0;54
240513;0;121
240514;0;91
240515;0;50
240516;0;88
240517;0;144
240518;0;105
240519;0;60
240520;0;27
240521;0;52
240522;0;50
240523;0;38
240524;0;69
240525;0;100
240526;0;80
240527;0;86
240528;0;46
240529;0;38
240530;0;55
240531;0;36
240601;0;25
240602;0;46
240603;0;67
240604;0;33
240605;0;12
240606;0;18
240607;0;72
240608;0;19
240609;0;12
240610;0;6
240611;0;5
240612;0;6
240613;0;13
240614;0;14
240615;0;53
240616;0;16
240617;0;12
240618;0;22
240619;0;26
240620;0;9
240621;0;21
240622;0;25
240623;0;45
240624;0;93
240625;0;88
240626;0;14
240627;0;19
240628;0;95
240629;0;102
240630;0;36
240701;0;15
240702;0;39
240703;0;54
240704;0;74
240705;0;118
240706;0;110
240707;0;63
240708;0;90
240709;0;74
240710;0;97
240711;0;142
240712;0;120
240713;0;109
240714;0;107
240715;0;69
240716;0;45
240717;0;38
240718;0;33
240719;0;43
240720;0;59
240721;0;141
240722;0;151
240723;0;80
240724;0;38
240725;0;23
240726;0;75
240727;0;81
240728;0;94
240729;0;115
240730;0;88
240731;0;35
240801;0;9
240802;0;16
240803;0;40
240804;0;18
240805;0;19
240806;0;47
240807;0;97
240808;0;97
240809;0;75
240810;0;39
240811;0;50
240812;0;80
240813;0;86
240814;0;57
240815;0;28
240816;0;44
240817;0;84
240818;0;94
240819;0;66
240820;0;50
240821;0;23
240822;0;23
240823;0;41
240824;0;62
240825;0;48
240826;0;22
240827;0;45
240828;0;56
240829;0;71
240830;0;75
240831;0;61
240901;0;28
240902;0;17
240903;0;21
240904;0;57
240905;0;43
240906;0;20
240907;0;31
240908;0;44
240909;0;27
240910;0;21
240911;0;30
240912;0;36
240913;0;27
240914;0;31
240915;0;34
240916;0;40
240917;0;33
240918;0;33
240919;0;6
240920;0;8
240921;0;13
240922;0;11
240923;0;25
240924;0;24
240925;0;25
240926;0;43
240927;0;30
240928;0;24
240929;0;12
240930;0;12
241001;0;20
241002;0;32
241003;0;32
241004;0;38
241005;0;27
241006;0;26
241007;0;33
241008;0;49
241009;0;45
241010;0;17
241011;0;18
241012;0;24
241013;0;15
241014;0;22
241015;0;39
241016;0;36
241017;0;17
241018;0;23
241019;0;12
241020;0;12
241021;0;21
241022;0;28
241023;0;28
241024;0;13
241025;0;20
241026;0;23
241027;0;15
241028;0;30
241029;0;42
241030;0;42
241031;0;17
241101;0;15
241102;0;16
241103;0;17
241104;0;16
241105;0;22
241106;0;21
241107;0;33
241108;0;37
241109;0;16
241110;0;13
241111;0;12
241112;0;17
241113;0;18
241114;0;13
241115;0;18
241116;0;18
241117;0;15
241118;0;28
241119;0;26
241120;0;29
241121;0;23
241122;0;31
241123;0;18
241124;0;11
241125;0;28
241126;0;13
241127;0;20
241128;0;17
241129;0;25
241130;0;15
241201;0;11
241202;0;26
241203;0;23
241204;0;20
241205;0;12
241206;0;13
241207;0;14
241208;0;17
241209;0;24
241210;0;24
241211;0;18
241212;0;17
241213;0;21
241214;0;23
241215;0;20
241216;0;27
241217;0;14
241218;0;15
241219;0;19
241220;0;14
241221;0;15
241222;0;15
241223;0;15
241224;0;21
241225;0;24
241226;0;16
241227;0;25
241228;0;30
241229;0;22
241230;0;20
241231;0;19
