FECHA (YYMMDD);HORA (HHMM);
230604;0;76
230605;0;32
230606;0;69
230607;0;53
230608;0;53
230609;0;39
230610;0;107
230611;0;98
230612;0;76
230613;0;46
230614;0;71
230615;0;42
230616;0;48
230617;0;63
230618;0;38
230619;0;58
230620;0;103
230621;0;78
230622;0;14
230623;0;28
230624;0;74
230625;0;24
230626;0;31
230627;0;39
230628;0;68
230629;0;62
230630;0;93
230701;0;33
230702;0;24
230703;0;14
230704;0;23
230705;0;36
230706;0;92
230707;0;39
230708;0;20
230709;0;61
230710;0;45
230711;0;62
230712;0;114
230713;0;53
230714;0;80
230715;0;70
230716;0;66
230717;0;93
230718;0;53
230719;0;40
230720;0;22
230721;0;27
230722;0;40
230723;0;71
230724;0;41
230725;0;45
230726;0;127
230727;0;55
230728;0;59
230729;0;25
230730;0;81
230731;0;23
230801;0;42
230802;0;78
230803;0;45
230804;0;71
230805;0;54
230806;0;101
230807;0;123
230808;0;107
230809;0;64
230810;0;34
230811;0;77
230812;0;69
230813;0;17
230814;0;10
230815;0;29
230816;0;31
230817;0;55
230818;0;NA
230819;0;35
230820;0;22
230821;0;29
230822;0;34
230823;0;69
230824;0;60
230825;0;63
230826;0;84
230827;0;72
230828;0;55
230829;0;46
230830;0;49
230831;0;52
230901;0;NA
230902;0;NA
230903;0;NA
230904;0;NA
230905;0;NA
230906;0;NA
230907;0;NA
230908;0;NA
230909;0;NA
230910;0;NA
230911;0;NA
230912;0;NA
230913;0;NA
230914;0;NA
230915;0;NA
230916;0;NA
230917;0;NA
230918;0;NA
230919;0;NA
230920;0;NA
230921;0;NA
230922;0;NA
230923;0;NA
230924;0;NA
230925;0;NA
230926;0;NA
230927;0;NA
230928;0;NA
230929;0;NA
230930;0;NA
231001;0;NA
231002;0;NA
231003;0;NA
231004;0;NA
231005;0;8
231006;0;26
231007;0;51
231008;0;27
231009;0;21
231010;0;24
231011;0;20
231012;0;21
231013;0;30
231014;0;32
231015;0;25
231016;0;30
231017;0;22
231018;0;21
231019;0;23
231020;0;21
231021;0;25
231022;0;20
231023;0;22
231024;0;21
231025;0;18
231026;0;16
231027;0;9
231028;0;18
231029;0;19
231030;0;29
231031;0;24
231101;0;18
231102;0;18
231103;0;22
231104;0;18
231105;0;8
231106;0;18
231107;0;19
231108;0;21
231109;0;13
231110;0;16
231111;0;22
231112;0;35
231113;0;30
231114;0;33
231115;0;20
231116;0;10
231117;0;22
231118;0;17
231119;0;9
231120;0;20
231121;0;16
231122;0;23
231123;0;12
231124;0;14
231125;0;14
231126;0;9
231127;0;11
231128;0;12
231129;0;14
231130;0;10
231201;0;12
231202;0;19
231203;0;11
231204;0;11
231205;0;10
231206;0;11
231207;0;12
231208;0;13
231209;0;9
231210;0;9
231211;0;8
231212;0;10
231213;0;12
231214;0;9
231215;0;14
231216;0;16
231217;0;17
231218;0;9
231219;0;14
231220;0;15
231221;0;11
231222;0;9
231223;0;13
231224;0;12
231225;0;13
231226;0;14
231227;0;12
231228;0;9
231229;0;15
231230;0;15
231231;0;13
240101;0;10
240102;0;9
240103;0;11
240104;0;11
240105;0;6
240106;0;4
240107;0;5
240108;0;9
240109;0;10
240110;0;14
240111;0;10
240112;0;12
240113;0;7
240114;0;8
240115;0;7
240116;0;9
240117;0;9
240118;0;15
240119;0;15
240120;0;18
240121;0;15
240122;0;16
240123;0;12
240124;0;12
240125;0;8
240126;0;7
240127;0;11
240128;0;15
240129;0;12
240130;0;12
240131;0;8
240201;0;6
240202;0;5
240203;0;11
240204;0;5
240205;0;3
240206;0;3
240207;0;11
240208;0;10
240209;0;8
240210;0;10
240211;0;7
240212;0;17
240213;0;16
240214;0;16
240215;0;12
240216;0;10
240217;0;11
240218;0;13
240219;0;NA
240220;0;7
240221;0;8
240222;0;8
240223;0;11
240224;0;11
240225;0;9
240226;0;10
240227;0;8
240228;0;8
240229;0;12
240301;0;9
240302;0;14
240303;0;16
240304;0;14
240305;0;15
240306;0;15
240307;0;17
240308;0;13
240309;0;9
240310;0;9
240311;0;9
240312;0;10
240313;0;16
240314;0;17
240315;0;14
240316;0;12
240317;0;20
240318;0;17
240319;0;20
240320;0;20
240321;0;17
240322;0;5
240323;0;3
240324;0;7
240325;0;14
240326;0;8
240327;0;13
240328;0;16
240329;0;12
240330;0;19
240331;0;20
240401;0;20
240402;0;17
240403;0;22
240404;0;18
240405;0;13
240406;0;21
240407;0;11
240408;0;19
240409;0;14
240410;0;45
240411;0;47
240412;0;35
240413;0;19
240414;0;27
240415;0;24
240416;0;32
240417;0;54
240418;0;29
240419;0;32
240420;0;48
240421;0;25
240422;0;27
240423;0;58
240424;0;46
240425;0;17
240426;0;38
240427;0;37
240428;0;9
240429;0;20
240430;0;64
240501;0;66
240502;0;77
240503;0;20
240504;0;34
240505;0;41
240506;0;14
240507;0;72
240508;0;35
240509;0;26
240510;0;69
240511;0;50
240512;0;82
240513;0;108
240514;0;79
240515;0;96
240516;0;142
240517;0;50
240518;0;41
240519;0;48
240520;0;24
240521;0;56
240522;0;86
240523;0;149
240524;0;76
240525;0;128
240526;0;134
240527;0;201
240528;0;60
240529;0;81
240530;0;32
240531;0;52
240601;0;62
240602;0;65
240603;0;83
240604;0;69
240605;0;19
240606;0;20
240607;0;69
240608;0;33
240609;0;14
240610;0;12
240611;0;15
240612;0;10
240613;0;24
240614;0;40
240615;0;60
240616;0;50
240617;0;25
240618;0;118
240619;0;52
240620;0;15
240621;0;25
240622;0;24
240623;0;107
240624;0;43
240625;0;22
240626;0;12
240627;0;74
240628;0;75
240629;0;66
240630;0;37
240701;0;20
240702;0;60
240703;0;85
240704;0;69
240705;0;77
240706;0;104
240707;0;38
240708;0;19
240709;0;37
240710;0;54
240711;0;40
240712;0;39
240713;0;132
240714;0;48
240715;0;56
240716;0;85
240717;0;42
240718;0;81
240719;0;30
240720;0;30
240721;0;53
240722;0;41
240723;0;47
240724;0;26
240725;0;57
240726;0;36
240727;0;NA
240728;0;NA
240729;0;67
240730;0;112
240731;0;75
240801;0;11
240802;0;20
240803;0;24
240804;0;24
240805;0;33
240806;0;78
240807;0;37
240808;0;34
240809;0;24
240810;0;38
240811;0;71
240812;0;85
240813;0;94
240814;0;65
240815;0;66
240816;0;65
240817;0;73
240818;0;88
240819;0;72
240820;0;71
240821;0;53
240822;0;54
240823;0;61
240824;0;81
240825;0;54
240826;0;63
240827;0;57
240828;0;19
240829;0;27
240830;0;97
240831;0;81
240901;0;23
240902;0;28
240903;0;30
240904;0;63
240905;0;59
240906;0;25
240907;0;41
240908;0;68
240909;0;30
240910;0;47
240911;0;41
240912;0;37
240913;0;44
240914;0;41
240915;0;50
240916;0;49
240917;0;58
240918;0;44
240919;0;17
240920;0;15
240921;0;20
240922;0;26
240923;0;49
240924;0;50
240925;0;66
240926;0;37
240927;0;28
240928;0;21
240929;0;11
240930;0;21
241001;0;39
241002;0;40
241003;0;25
241004;0;36
241005;0;20
241006;0;30
241007;0;21
241008;0;23
241009;0;22
241010;0;19
241011;0;26
241012;0;36
241013;0;20
241014;0;27
241015;0;37
241016;0;27
241017;0;22
241018;0;16
241019;0;18
241020;0;17
241021;0;27
241022;0;14
241023;0;18
241024;0;20
241025;0;36
241026;0;20
241027;0;13
241028;0;20
241029;0;20
241030;0;20
241031;0;15
241101;0;17
241102;0;17
241103;0;20
241104;0;27
241105;0;16
241106;0;20
241107;0;19
241108;0;13
241109;0;18
241110;0;21
241111;0;20
241112;0;20
241113;0;15
241114;0;12
241115;0;24
241116;0;16
241117;0;15
241118;0;16
241119;0;20
241120;0;14
241121;0;15
241122;0;17
241123;0;14
241124;0;12
241125;0;20
241126;0;19
241127;0;18
241128;0;11
241129;0;11
241130;0;10
241201;0;12
241202;0;16
241203;0;16
241204;0;15
241205;0;10
241206;0;16
241207;0;13
241208;0;16
241209;0;19
241210;0;20
241211;0;16
241212;0;11
241213;0;14
241214;0;17
241215;0;14
241216;0;14
241217;0;13
241218;0;16
241219;0;17
241220;0;11
241221;0;12
241222;0;10
241223;0;10
241224;0;18
241225;0;14
241226;0;14
241227;0;16
241228;0;19
241229;0;16
241230;0;12
241231;0;19
