FECHA (YYMMDD);HORA (HHMM);
230605;0;18
230606;0;52
230607;0;44
230608;0;44
230609;0;26
230610;0;NA
230611;0;NA
230612;0;55
230613;0;37
230614;0;61
230615;0;35
230616;0;41
230617;0;57
230618;0;33
230619;0;45
230620;0;90
230621;0;71
230622;0;NA
230623;0;NA
230624;0;60
230625;0;14
230626;0;23
230627;0;27
230628;0;56
230629;0;54
230630;0;85
230701;0;29
230702;0;14
230703;0;8
230704;0;15
230705;0;29
230706;0;81
230707;0;32
230708;0;13
230709;0;53
230710;0;38
230711;0;52
230712;0;98
230713;0;44
230714;0;70
230715;0;62
230716;0;58
230717;0;80
230718;0;47
230719;0;38
230720;0;17
230721;0;15
230722;0;33
230723;0;62
230724;0;36
230725;0;35
230726;0;110
230727;0;52
230728;0;54
230729;0;22
230730;0;73
230731;0;15
230801;0;27
230802;0;67
230803;0;37
230804;0;64
230805;0;44
230806;0;89
230807;0;106
230808;0;96
230809;0;57
230810;0;27
230811;0;66
230812;0;58
230813;0;15
230814;0;7
230815;0;27
230816;0;26
230817;0;47
230818;0;57
230819;0;33
230820;0;21
230821;0;19
230822;0;26
230823;0;61
230824;0;54
230825;0;60
230826;0;80
230827;0;69
230828;0;44
230829;0;41
230830;0;41
230831;0;49
230901;0;NA
230902;0;NA
230903;0;NA
230904;0;NA
230905;0;NA
230906;0;NA
230907;0;NA
230908;0;NA
230909;0;NA
230910;0;NA
230911;0;NA
230912;0;NA
230913;0;NA
230914;0;NA
230915;0;NA
230916;0;NA
230917;0;NA
230918;0;NA
230919;0;NA
230920;0;NA
230921;0;NA
230922;0;NA
230923;0;NA
230924;0;NA
230925;0;NA
230926;0;NA
230927;0;NA
230928;0;NA
230929;0;NA
230930;0;NA
231001;0;NA
231002;0;NA
231003;0;NA
231004;0;NA
231005;0;24
231006;0;22
231007;0;47
231008;0;23
231009;0;16
231010;0;20
231011;0;13
231012;0;12
231013;0;19
231014;0;23
231015;0;19
231016;0;22
231017;0;8
231018;0;9
231019;0;12
231020;0;11
231021;0;15
231022;0;12
231023;0;12
231024;0;10
231025;0;8
231026;0;9
231027;0;3
231028;0;11
231029;0;13
231030;0;26
231031;0;21
231101;0;13
231102;0;11
231103;0;15
231104;0;12
231105;0;4
231106;0;14
231107;0;12
231108;0;15
231109;0;6
231110;0;9
231111;0;18
231112;0;33
231113;0;25
231114;0;29
231115;0;15
231116;0;6
231117;0;16
231118;0;12
231119;0;5
231120;0;13
231121;0;9
231122;0;16
231123;0;5
231124;0;6
231125;0;7
231126;0;3
231127;0;4
231128;0;5
231129;0;9
231130;0;5
231201;0;8
231202;0;16
231203;0;8
231204;0;5
231205;0;2
231206;0;2
231207;0;2
231208;0;4
231209;0;5
231210;0;2
231211;0;3
231212;0;5
231213;0;7
231214;0;4
231215;0;4
231216;0;10
231217;0;14
231218;0;4
231219;0;5
231220;0;7
231221;0;5
231222;0;3
231223;0;4
231224;0;6
231225;0;4
231226;0;3
231227;0;4
231228;0;3
231229;0;4
231230;0;7
231231;0;6
240101;0;4
240102;0;3
240103;0;3
240104;0;3
240105;0;2
240106;0;2
240107;0;2
240108;0;4
240109;0;4
240110;0;5
240111;0;4
240112;0;4
240113;0;3
240114;0;3
240115;0;2
240116;0;2
240117;0;2
240118;0;6
240119;0;4
240120;0;6
240121;0;6
240122;0;5
240123;0;3
240124;0;3
240125;0;2
240126;0;2
240127;0;5
240128;0;9
240129;0;5
240130;0;4
240131;0;2
240201;0;2
240202;0;2
240203;0;3
240204;0;2
240205;0;1
240206;0;1
240207;0;3
240208;0;3
240209;0;2
240210;0;4
240211;0;2
240212;0;4
240213;0;4
240214;0;5
240215;0;5
240216;0;5
240217;0;4
240218;0;2
240219;0;NA
240220;0;2
240221;0;3
240222;0;3
240223;0;3
240224;0;3
240225;0;2
240226;0;2
240227;0;2
240228;0;3
240229;0;3
240301;0;2
240302;0;5
240303;0;5
240304;0;4
240305;0;6
240306;0;6
240307;0;6
240308;0;5
240309;0;4
240310;0;3
240311;0;3
240312;0;4
240313;0;9
240314;0;11
240315;0;6
240316;0;8
240317;0;14
240318;0;6
240319;0;1
240320;0;2
240321;0;13
240322;0;14
240323;0;12
240324;0;7
240325;0;7
240326;0;3
240327;0;6
240328;0;7
240329;0;6
240330;0;12
240331;0;14
240401;0;13
240402;0;10
240403;0;16
240404;0;13
240405;0;8
240406;0;15
240407;0;5
240408;0;14
240409;0;9
240410;0;38
240411;0;41
240412;0;27
240413;0;8
240414;0;17
240415;0;16
240416;0;23
240417;0;43
240418;0;21
240419;0;21
240420;0;38
240421;0;18
240422;0;16
240423;0;48
240424;0;37
240425;0;8
240426;0;26
240427;0;31
240428;0;5
240429;0;13
240430;0;55
240501;0;63
240502;0;71
240503;0;15
240504;0;28
240505;0;36
240506;0;8
240507;0;63
240508;0;27
240509;0;19
240510;0;62
240511;0;43
240512;0;78
240513;0;103
240514;0;73
240515;0;89
240516;0;133
240517;0;45
240518;0;38
240519;0;44
240520;0;16
240521;0;49
240522;0;81
240523;0;142
240524;0;68
240525;0;119
240526;0;127
240527;0;186
240528;0;50
240529;0;67
240530;0;25
240531;0;45
240601;0;54
240602;0;60
240603;0;71
240604;0;57
240605;0;15
240606;0;13
240607;0;58
240608;0;26
240609;0;8
240610;0;6
240611;0;9
240612;0;6
240613;0;14
240614;0;33
240615;0;49
240616;0;39
240617;0;13
240618;0;108
240619;0;46
240620;0;8
240621;0;20
240622;0;19
240623;0;102
240624;0;37
240625;0;18
240626;0;9
240627;0;66
240628;0;67
240629;0;58
240630;0;31
240701;0;17
240702;0;50
240703;0;77
240704;0;63
240705;0;70
240706;0;97
240707;0;34
240708;0;15
240709;0;32
240710;0;46
240711;0;34
240712;0;33
240713;0;121
240714;0;42
240715;0;50
240716;0;76
240717;0;35
240718;0;74
240719;0;25
240720;0;26
240721;0;47
240722;0;33
240723;0;39
240724;0;19
240725;0;50
240726;0;31
240727;0;NA
240728;0;NA
240729;0;57
240730;0;95
240731;0;66
240801;0;7
240802;0;11
240803;0;16
240804;0;18
240805;0;27
240806;0;69
240807;0;32
240808;0;29
240809;0;18
240810;0;25
240811;0;60
240812;0;72
240813;0;77
240814;0;52
240815;0;57
240816;0;54
240817;0;64
240818;0;79
240819;0;60
240820;0;58
240821;0;42
240822;0;44
240823;0;49
240824;0;67
240825;0;44
240826;0;49
240827;0;46
240828;0;10
240829;0;15
240830;0;76
240831;0;64
240901;0;13
240902;0;16
240903;0;21
240904;0;51
240905;0;46
240906;0;17
240907;0;31
240908;0;57
240909;0;21
240910;0;36
240911;0;31
240912;0;29
240913;0;32
240914;0;32
240915;0;39
240916;0;31
240917;0;41
240918;0;30
240919;0;8
240920;0;4
240921;0;8
240922;0;12
240923;0;38
240924;0;41
240925;0;55
240926;0;26
240927;0;18
240928;0;14
240929;0;6
240930;0;12
241001;0;30
241002;0;31
241003;0;15
241004;0;22
241005;0;10
241006;0;16
241007;0;6
241008;0;9
241009;0;6
241010;0;10
241011;0;14
241012;0;25
241013;0;10
241014;0;15
241015;0;20
241016;0;14
241017;0;11
241018;0;5
241019;0;7
241020;0;7
241021;0;15
241022;0;2
241023;0;5
241024;0;11
241025;0;20
241026;0;5
241027;0;3
241028;0;3
241029;0;3
241030;0;4
241031;0;5
241101;0;5
241102;0;6
241103;0;7
241104;0;8
241105;0;5
241106;0;6
241107;0;5
241108;0;5
241109;0;6
241110;0;8
241111;0;8
241112;0;7
241113;0;4
241114;0;3
241115;0;8
241116;0;7
241117;0;3
241118;0;2
241119;0;4
241120;0;4
241121;0;3
241122;0;6
241123;0;5
241124;0;3
241125;0;6
241126;0;7
241127;0;6
241128;0;4
241129;0;2
241130;0;1
241201;0;3
241202;0;4
241203;0;3
241204;0;3
241205;0;2
241206;0;4
241207;0;2
241208;0;3
241209;0;5
241210;0;4
241211;0;4
241212;0;2
241213;0;3
241214;0;4
241215;0;2
241216;0;2
241217;0;2
241218;0;4
241219;0;4
241220;0;3
241221;0;3
241222;0;2
241223;0;1
241224;0;3
241225;0;3
241226;0;3
241227;0;3
241228;0;4
241229;0;4
241230;0;3
241231;0;8
